record_id,entity_type,cluster_id,canonical_id,is_duplicate,cluster_size,match_type_used
CON006608,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006613,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006625,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006626,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006629,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006632,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006650,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006651,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006658,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006663,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006665,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006675,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006689,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006693,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006701,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006704,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006706,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006713,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006718,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006727,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006754,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006761,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006770,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006776,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006778,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006804,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006815,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006816,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006825,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006831,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006843,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006848,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006869,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006872,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006875,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006879,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006881,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006889,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006892,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006907,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006914,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006922,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006931,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006949,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006965,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006975,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON006978,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007030,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007047,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007048,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007072,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007073,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007086,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007091,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007113,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007118,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007126,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007132,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007133,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007137,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007140,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007169,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007176,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007179,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007192,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007199,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007202,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007213,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007218,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007222,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007224,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007229,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007232,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007248,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007268,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007271,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007278,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007286,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007291,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007294,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007295,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007299,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007302,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007304,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007305,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007308,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007340,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007349,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007354,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007364,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007396,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007398,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007406,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007407,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007428,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007432,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007440,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007443,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007450,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007475,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007485,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007487,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007489,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007496,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007498,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007503,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007511,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007516,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007517,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007526,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007537,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007540,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007554,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007568,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007570,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007572,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007582,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007592,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007593,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007607,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007614,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007628,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007640,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007650,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007672,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007673,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007686,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007692,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007704,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007707,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007720,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007722,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007739,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007748,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007752,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007753,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007761,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007764,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007780,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007800,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007807,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007812,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007822,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007841,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007842,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007851,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007862,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007883,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007885,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007887,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007890,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007894,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007899,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007901,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007908,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007912,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007918,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007923,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007925,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007931,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007933,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007947,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007949,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007950,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007956,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007959,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON007998,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008011,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008020,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008023,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008026,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008029,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008030,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008035,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008059,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008060,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008067,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008070,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008080,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008083,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008088,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008092,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008117,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008118,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008120,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008122,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008125,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008127,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008133,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008137,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008140,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008142,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008145,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008150,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008152,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008157,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008158,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008159,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008162,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008171,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008183,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008194,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008198,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008199,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008204,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008212,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008224,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008228,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008234,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008239,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008241,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008242,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008275,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008279,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008280,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008281,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008286,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008293,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008294,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008300,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008310,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008317,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008319,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008320,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008328,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008333,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008337,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008338,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008342,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008345,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008351,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008362,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008395,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008396,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008411,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008414,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008426,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008454,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008455,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008471,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008477,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008478,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008484,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008488,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008493,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008505,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008507,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008511,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008514,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008517,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008518,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008519,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008526,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008529,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008543,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008551,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008583,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008589,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008590,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008605,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008611,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008615,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008617,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008619,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008640,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008643,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008666,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008674,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008680,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008688,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008704,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008715,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008716,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008727,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008744,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008758,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008764,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008770,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008779,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008797,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008819,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008820,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008822,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008828,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008833,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008843,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008844,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008857,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008859,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008863,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008864,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008874,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008884,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008887,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008897,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008898,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008901,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008919,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008920,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008923,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008929,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008937,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008940,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008942,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008944,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008953,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008958,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008959,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008966,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008978,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON008994,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009000,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009003,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009007,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009023,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009034,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009057,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009060,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009072,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009073,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009094,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009110,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009125,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009133,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009145,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009148,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009150,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009151,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009154,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009162,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009163,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009166,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009173,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009186,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009189,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009198,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009200,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009202,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009213,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009223,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009230,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009243,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009247,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009251,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009273,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009280,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009296,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009299,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
CON009301,CONTACT,CLU_CON_CON000030,CON000030,YES,1730,FUZZY
