record_id,entity_type,cluster_id,canonical_id,is_duplicate,cluster_size,match_type_used
LEA002712,LEAD,CLU_LEA_LEA002712,LEA002712,NO,1,NONE
LEA002713,LEAD,CLU_LEA_LEA002713,LEA002713,NO,1,NONE
LEA002714,LEAD,CLU_LEA_LEA002714,LEA002714,NO,1,NONE
LEA002715,LEAD,CLU_LEA_LEA002715,LEA002715,NO,1,NONE
LEA002716,LEAD,CLU_LEA_LEA002716,LEA002716,NO,1,NONE
LEA002717,LEAD,CLU_LEA_LEA002717,LEA002717,NO,1,NONE
LEA002718,LEAD,CLU_LEA_LEA002718,LEA002718,NO,1,NONE
LEA002719,LEAD,CLU_LEA_LEA002719,LEA002719,NO,1,NONE
LEA002720,LEAD,CLU_LEA_LEA002720,LEA002720,NO,1,NONE
LEA002721,LEAD,CLU_LEA_LEA002721,LEA002721,NO,1,NONE
LEA002722,LEAD,CLU_LEA_LEA002722,LEA002722,NO,1,NONE
LEA002723,LEAD,CLU_LEA_LEA002723,LEA002723,NO,1,NONE
LEA002724,LEAD,CLU_LEA_LEA002724,LEA002724,NO,1,NONE
LEA002725,LEAD,CLU_LEA_LEA002725,LEA002725,NO,1,NONE
LEA002726,LEAD,CLU_LEA_LEA002726,LEA002726,NO,1,NONE
LEA002727,LEAD,CLU_LEA_LEA002727,LEA002727,NO,1,NONE
LEA002728,LEAD,CLU_LEA_LEA002728,LEA002728,NO,1,NONE
LEA002729,LEAD,CLU_LEA_LEA002729,LEA002729,NO,1,NONE
LEA002730,LEAD,CLU_LEA_LEA002730,LEA002730,NO,1,NONE
LEA002731,LEAD,CLU_LEA_LEA002731,LEA002731,NO,1,NONE
LEA002732,LEAD,CLU_LEA_LEA002732,LEA002732,NO,1,NONE
LEA002733,LEAD,CLU_LEA_LEA002733,LEA002733,NO,1,NONE
LEA002734,LEAD,CLU_LEA_LEA002734,LEA002734,NO,1,NONE
LEA002735,LEAD,CLU_LEA_LEA002735,LEA002735,NO,1,NONE
LEA002736,LEAD,CLU_LEA_LEA002736,LEA002736,NO,1,NONE
LEA002737,LEAD,CLU_LEA_LEA002737,LEA002737,NO,1,NONE
LEA002738,LEAD,CLU_LEA_LEA002738,LEA002738,NO,1,NONE
LEA002739,LEAD,CLU_LEA_LEA002739,LEA002739,NO,1,NONE
LEA002740,LEAD,CLU_LEA_LEA002740,LEA002740,NO,1,NONE
LEA002741,LEAD,CLU_LEA_LEA002741,LEA002741,NO,1,NONE
LEA002742,LEAD,CLU_LEA_LEA002742,LEA002742,NO,1,NONE
LEA002743,LEAD,CLU_LEA_LEA002743,LEA002743,NO,1,NONE
LEA002744,LEAD,CLU_LEA_LEA002744,LEA002744,NO,1,NONE
LEA002745,LEAD,CLU_LEA_LEA002745,LEA002745,NO,1,NONE
LEA002746,LEAD,CLU_LEA_LEA002746,LEA002746,NO,1,NONE
LEA002747,LEAD,CLU_LEA_LEA002747,LEA002747,NO,1,NONE
LEA002748,LEAD,CLU_LEA_LEA002748,LEA002748,NO,1,NONE
LEA002749,LEAD,CLU_LEA_LEA002749,LEA002749,NO,1,NONE
LEA002750,LEAD,CLU_LEA_LEA002750,LEA002750,NO,1,NONE
LEA002751,LEAD,CLU_LEA_LEA002751,LEA002751,NO,1,NONE
LEA002752,LEAD,CLU_LEA_LEA002752,LEA002752,NO,1,NONE
LEA002753,LEAD,CLU_LEA_LEA002753,LEA002753,NO,1,NONE
LEA002754,LEAD,CLU_LEA_LEA002754,LEA002754,NO,1,NONE
LEA002755,LEAD,CLU_LEA_LEA002755,LEA002755,NO,1,NONE
LEA002756,LEAD,CLU_LEA_LEA002756,LEA002756,NO,1,NONE
LEA002757,LEAD,CLU_LEA_LEA002757,LEA002757,NO,1,NONE
LEA002758,LEAD,CLU_LEA_LEA002758,LEA002758,NO,1,NONE
LEA002759,LEAD,CLU_LEA_LEA002759,LEA002759,NO,1,NONE
LEA002760,LEAD,CLU_LEA_LEA002760,LEA002760,NO,1,NONE
LEA002761,LEAD,CLU_LEA_LEA002761,LEA002761,NO,1,NONE
LEA002762,LEAD,CLU_LEA_LEA002762,LEA002762,NO,1,NONE
LEA002763,LEAD,CLU_LEA_LEA002763,LEA002763,NO,1,NONE
LEA002764,LEAD,CLU_LEA_LEA002764,LEA002764,NO,1,NONE
LEA002765,LEAD,CLU_LEA_LEA002765,LEA002765,NO,1,NONE
LEA002766,LEAD,CLU_LEA_LEA002766,LEA002766,NO,1,NONE
LEA002767,LEAD,CLU_LEA_LEA002767,LEA002767,NO,1,NONE
LEA002768,LEAD,CLU_LEA_LEA002768,LEA002768,NO,1,NONE
LEA002769,LEAD,CLU_LEA_LEA002769,LEA002769,NO,1,NONE
LEA002770,LEAD,CLU_LEA_LEA002770,LEA002770,NO,1,NONE
LEA002771,LEAD,CLU_LEA_LEA002771,LEA002771,NO,1,NONE
LEA002772,LEAD,CLU_LEA_LEA002772,LEA002772,NO,1,NONE
LEA002773,LEAD,CLU_LEA_LEA002773,LEA002773,NO,1,NONE
LEA002774,LEAD,CLU_LEA_LEA002774,LEA002774,NO,1,NONE
LEA002775,LEAD,CLU_LEA_LEA002775,LEA002775,NO,1,NONE
LEA002776,LEAD,CLU_LEA_LEA002776,LEA002776,NO,1,NONE
LEA002777,LEAD,CLU_LEA_LEA002777,LEA002777,NO,1,NONE
LEA002778,LEAD,CLU_LEA_LEA002778,LEA002778,NO,1,NONE
LEA002779,LEAD,CLU_LEA_LEA002779,LEA002779,NO,1,NONE
LEA002780,LEAD,CLU_LEA_LEA002780,LEA002780,NO,1,NONE
LEA002781,LEAD,CLU_LEA_LEA002781,LEA002781,NO,1,NONE
LEA002782,LEAD,CLU_LEA_LEA002782,LEA002782,NO,1,NONE
LEA002783,LEAD,CLU_LEA_LEA002783,LEA002783,NO,1,NONE
LEA002784,LEAD,CLU_LEA_LEA002784,LEA002784,NO,1,NONE
LEA002785,LEAD,CLU_LEA_LEA002785,LEA002785,NO,1,NONE
LEA002786,LEAD,CLU_LEA_LEA002786,LEA002786,NO,1,NONE
LEA002787,LEAD,CLU_LEA_LEA002787,LEA002787,NO,1,NONE
LEA002788,LEAD,CLU_LEA_LEA002788,LEA002788,NO,1,NONE
LEA002789,LEAD,CLU_LEA_LEA002789,LEA002789,NO,1,NONE
LEA002790,LEAD,CLU_LEA_LEA002790,LEA002790,NO,1,NONE
LEA002791,LEAD,CLU_LEA_LEA002791,LEA002791,NO,1,NONE
LEA002792,LEAD,CLU_LEA_LEA002792,LEA002792,NO,1,NONE
LEA002793,LEAD,CLU_LEA_LEA002793,LEA002793,NO,1,NONE
LEA002794,LEAD,CLU_LEA_LEA002794,LEA002794,NO,1,NONE
LEA002795,LEAD,CLU_LEA_LEA002795,LEA002795,NO,1,NONE
LEA002796,LEAD,CLU_LEA_LEA002796,LEA002796,NO,1,NONE
LEA002797,LEAD,CLU_LEA_LEA002797,LEA002797,NO,1,NONE
LEA002798,LEAD,CLU_LEA_LEA002798,LEA002798,NO,1,NONE
LEA002799,LEAD,CLU_LEA_LEA002799,LEA002799,NO,1,NONE
LEA002800,LEAD,CLU_LEA_LEA002800,LEA002800,NO,1,NONE
LEA002801,LEAD,CLU_LEA_LEA002801,LEA002801,NO,1,NONE
LEA002802,LEAD,CLU_LEA_LEA002802,LEA002802,NO,1,NONE
LEA002803,LEAD,CLU_LEA_LEA002803,LEA002803,NO,1,NONE
LEA002804,LEAD,CLU_LEA_LEA002804,LEA002804,NO,1,NONE
LEA002805,LEAD,CLU_LEA_LEA002805,LEA002805,NO,1,NONE
LEA002806,LEAD,CLU_LEA_LEA002806,LEA002806,NO,1,NONE
LEA002807,LEAD,CLU_LEA_LEA002807,LEA002807,NO,1,NONE
LEA002808,LEAD,CLU_LEA_LEA002808,LEA002808,NO,1,NONE
LEA002809,LEAD,CLU_LEA_LEA002809,LEA002809,NO,1,NONE
LEA002810,LEAD,CLU_LEA_LEA002810,LEA002810,NO,1,NONE
LEA002811,LEAD,CLU_LEA_LEA002811,LEA002811,NO,1,NONE
LEA002812,LEAD,CLU_LEA_LEA002812,LEA002812,NO,1,NONE
LEA002813,LEAD,CLU_LEA_LEA002813,LEA002813,NO,1,NONE
LEA002814,LEAD,CLU_LEA_LEA002814,LEA002814,NO,1,NONE
LEA002815,LEAD,CLU_LEA_LEA002815,LEA002815,NO,1,NONE
LEA002816,LEAD,CLU_LEA_LEA002816,LEA002816,NO,1,NONE
LEA002817,LEAD,CLU_LEA_LEA002817,LEA002817,NO,1,NONE
LEA002818,LEAD,CLU_LEA_LEA002818,LEA002818,NO,1,NONE
LEA002819,LEAD,CLU_LEA_LEA002819,LEA002819,NO,1,NONE
LEA002820,LEAD,CLU_LEA_LEA002820,LEA002820,NO,1,NONE
LEA002821,LEAD,CLU_LEA_LEA002821,LEA002821,NO,1,NONE
LEA002822,LEAD,CLU_LEA_LEA002822,LEA002822,NO,1,NONE
LEA002823,LEAD,CLU_LEA_LEA002823,LEA002823,NO,1,NONE
LEA002824,LEAD,CLU_LEA_LEA002824,LEA002824,NO,1,NONE
LEA002825,LEAD,CLU_LEA_LEA002825,LEA002825,NO,1,NONE
LEA002826,LEAD,CLU_LEA_LEA002826,LEA002826,NO,1,NONE
LEA002827,LEAD,CLU_LEA_LEA002827,LEA002827,NO,1,NONE
LEA002828,LEAD,CLU_LEA_LEA002828,LEA002828,NO,1,NONE
LEA002829,LEAD,CLU_LEA_LEA002829,LEA002829,NO,1,NONE
LEA002830,LEAD,CLU_LEA_LEA002830,LEA002830,NO,1,NONE
LEA002831,LEAD,CLU_LEA_LEA002831,LEA002831,NO,1,NONE
LEA002832,LEAD,CLU_LEA_LEA002832,LEA002832,NO,1,NONE
LEA002833,LEAD,CLU_LEA_LEA002833,LEA002833,NO,1,NONE
LEA002834,LEAD,CLU_LEA_LEA002834,LEA002834,NO,1,NONE
LEA002835,LEAD,CLU_LEA_LEA002835,LEA002835,NO,1,NONE
LEA002836,LEAD,CLU_LEA_LEA002836,LEA002836,NO,1,NONE
LEA002837,LEAD,CLU_LEA_LEA002837,LEA002837,NO,1,NONE
LEA002838,LEAD,CLU_LEA_LEA002838,LEA002838,NO,1,NONE
LEA002839,LEAD,CLU_LEA_LEA002839,LEA002839,NO,1,NONE
LEA002840,LEAD,CLU_LEA_LEA002840,LEA002840,NO,1,NONE
LEA002841,LEAD,CLU_LEA_LEA002841,LEA002841,NO,1,NONE
LEA002842,LEAD,CLU_LEA_LEA002842,LEA002842,NO,1,NONE
LEA002843,LEAD,CLU_LEA_LEA002843,LEA002843,NO,1,NONE
LEA002844,LEAD,CLU_LEA_LEA002844,LEA002844,NO,1,NONE
LEA002845,LEAD,CLU_LEA_LEA002845,LEA002845,NO,1,NONE
LEA002846,LEAD,CLU_LEA_LEA002846,LEA002846,NO,1,NONE
LEA002847,LEAD,CLU_LEA_LEA002847,LEA002847,NO,1,NONE
LEA002848,LEAD,CLU_LEA_LEA002848,LEA002848,NO,1,NONE
LEA002849,LEAD,CLU_LEA_LEA002849,LEA002849,NO,1,NONE
LEA002850,LEAD,CLU_LEA_LEA002850,LEA002850,NO,1,NONE
LEA002851,LEAD,CLU_LEA_LEA002851,LEA002851,NO,1,NONE
LEA002852,LEAD,CLU_LEA_LEA002852,LEA002852,NO,1,NONE
LEA002853,LEAD,CLU_LEA_LEA002853,LEA002853,NO,1,NONE
LEA002854,LEAD,CLU_LEA_LEA002854,LEA002854,NO,1,NONE
LEA002855,LEAD,CLU_LEA_LEA002855,LEA002855,NO,1,NONE
LEA002856,LEAD,CLU_LEA_LEA002856,LEA002856,NO,1,NONE
LEA002857,LEAD,CLU_LEA_LEA002857,LEA002857,NO,1,NONE
LEA002858,LEAD,CLU_LEA_LEA002858,LEA002858,NO,1,NONE
LEA002859,LEAD,CLU_LEA_LEA002859,LEA002859,NO,1,NONE
LEA002860,LEAD,CLU_LEA_LEA002860,LEA002860,NO,1,NONE
LEA002861,LEAD,CLU_LEA_LEA002861,LEA002861,NO,1,NONE
LEA002862,LEAD,CLU_LEA_LEA002862,LEA002862,NO,1,NONE
LEA002863,LEAD,CLU_LEA_LEA002863,LEA002863,NO,1,NONE
LEA002864,LEAD,CLU_LEA_LEA002864,LEA002864,NO,1,NONE
LEA002865,LEAD,CLU_LEA_LEA002865,LEA002865,NO,1,NONE
LEA002866,LEAD,CLU_LEA_LEA002866,LEA002866,NO,1,NONE
LEA002867,LEAD,CLU_LEA_LEA002867,LEA002867,NO,1,NONE
LEA002868,LEAD,CLU_LEA_LEA002868,LEA002868,NO,1,NONE
LEA002869,LEAD,CLU_LEA_LEA002869,LEA002869,NO,1,NONE
LEA002870,LEAD,CLU_LEA_LEA002870,LEA002870,NO,1,NONE
LEA002871,LEAD,CLU_LEA_LEA002871,LEA002871,NO,1,NONE
LEA002872,LEAD,CLU_LEA_LEA002872,LEA002872,NO,1,NONE
LEA002873,LEAD,CLU_LEA_LEA002873,LEA002873,NO,1,NONE
LEA002874,LEAD,CLU_LEA_LEA002874,LEA002874,NO,1,NONE
LEA002875,LEAD,CLU_LEA_LEA002875,LEA002875,NO,1,NONE
LEA002876,LEAD,CLU_LEA_LEA002876,LEA002876,NO,1,NONE
LEA002877,LEAD,CLU_LEA_LEA002877,LEA002877,NO,1,NONE
LEA002878,LEAD,CLU_LEA_LEA002878,LEA002878,NO,1,NONE
LEA002879,LEAD,CLU_LEA_LEA002879,LEA002879,NO,1,NONE
LEA002880,LEAD,CLU_LEA_LEA002880,LEA002880,NO,1,NONE
LEA002881,LEAD,CLU_LEA_LEA002881,LEA002881,NO,1,NONE
LEA002882,LEAD,CLU_LEA_LEA002882,LEA002882,NO,1,NONE
LEA002883,LEAD,CLU_LEA_LEA002883,LEA002883,NO,1,NONE
LEA002884,LEAD,CLU_LEA_LEA002884,LEA002884,NO,1,NONE
LEA002885,LEAD,CLU_LEA_LEA002885,LEA002885,NO,1,NONE
LEA002886,LEAD,CLU_LEA_LEA002886,LEA002886,NO,1,NONE
LEA002887,LEAD,CLU_LEA_LEA002887,LEA002887,NO,1,NONE
LEA002888,LEAD,CLU_LEA_LEA002888,LEA002888,NO,1,NONE
LEA002889,LEAD,CLU_LEA_LEA002889,LEA002889,NO,1,NONE
LEA002890,LEAD,CLU_LEA_LEA002890,LEA002890,NO,1,NONE
LEA002891,LEAD,CLU_LEA_LEA002891,LEA002891,NO,1,NONE
LEA002892,LEAD,CLU_LEA_LEA002892,LEA002892,NO,1,NONE
LEA002893,LEAD,CLU_LEA_LEA002893,LEA002893,NO,1,NONE
LEA002894,LEAD,CLU_LEA_LEA002894,LEA002894,NO,1,NONE
LEA002895,LEAD,CLU_LEA_LEA002895,LEA002895,NO,1,NONE
LEA002896,LEAD,CLU_LEA_LEA002896,LEA002896,NO,1,NONE
LEA002897,LEAD,CLU_LEA_LEA002897,LEA002897,NO,1,NONE
LEA002898,LEAD,CLU_LEA_LEA002898,LEA002898,NO,1,NONE
LEA002899,LEAD,CLU_LEA_LEA002899,LEA002899,NO,1,NONE
LEA002900,LEAD,CLU_LEA_LEA002900,LEA002900,NO,1,NONE
LEA002901,LEAD,CLU_LEA_LEA002901,LEA002901,NO,1,NONE
LEA002902,LEAD,CLU_LEA_LEA002902,LEA002902,NO,1,NONE
LEA002903,LEAD,CLU_LEA_LEA002903,LEA002903,NO,1,NONE
LEA002904,LEAD,CLU_LEA_LEA002904,LEA002904,NO,1,NONE
LEA002905,LEAD,CLU_LEA_LEA002905,LEA002905,NO,1,NONE
LEA002906,LEAD,CLU_LEA_LEA002906,LEA002906,NO,1,NONE
LEA002907,LEAD,CLU_LEA_LEA002907,LEA002907,NO,1,NONE
LEA002908,LEAD,CLU_LEA_LEA002908,LEA002908,NO,1,NONE
LEA002909,LEAD,CLU_LEA_LEA002909,LEA002909,NO,1,NONE
LEA002910,LEAD,CLU_LEA_LEA002910,LEA002910,NO,1,NONE
LEA002911,LEAD,CLU_LEA_LEA002911,LEA002911,NO,1,NONE
LEA002912,LEAD,CLU_LEA_LEA002912,LEA002912,NO,1,NONE
LEA002913,LEAD,CLU_LEA_LEA002913,LEA002913,NO,1,NONE
LEA002914,LEAD,CLU_LEA_LEA002914,LEA002914,NO,1,NONE
LEA002915,LEAD,CLU_LEA_LEA002915,LEA002915,NO,1,NONE
LEA002916,LEAD,CLU_LEA_LEA002916,LEA002916,NO,1,NONE
LEA002917,LEAD,CLU_LEA_LEA002917,LEA002917,NO,1,NONE
LEA002918,LEAD,CLU_LEA_LEA002918,LEA002918,NO,1,NONE
LEA002919,LEAD,CLU_LEA_LEA002919,LEA002919,NO,1,NONE
LEA002920,LEAD,CLU_LEA_LEA002920,LEA002920,NO,1,NONE
LEA002921,LEAD,CLU_LEA_LEA002921,LEA002921,NO,1,NONE
LEA002922,LEAD,CLU_LEA_LEA002922,LEA002922,NO,1,NONE
LEA002923,LEAD,CLU_LEA_LEA002923,LEA002923,NO,1,NONE
LEA002924,LEAD,CLU_LEA_LEA002924,LEA002924,NO,1,NONE
LEA002925,LEAD,CLU_LEA_LEA002925,LEA002925,NO,1,NONE
LEA002926,LEAD,CLU_LEA_LEA002926,LEA002926,NO,1,NONE
LEA002927,LEAD,CLU_LEA_LEA002927,LEA002927,NO,1,NONE
LEA002928,LEAD,CLU_LEA_LEA002928,LEA002928,NO,1,NONE
LEA002929,LEAD,CLU_LEA_LEA002929,LEA002929,NO,1,NONE
LEA002930,LEAD,CLU_LEA_LEA002930,LEA002930,NO,1,NONE
LEA002931,LEAD,CLU_LEA_LEA002931,LEA002931,NO,1,NONE
LEA002932,LEAD,CLU_LEA_LEA002932,LEA002932,NO,1,NONE
LEA002933,LEAD,CLU_LEA_LEA002933,LEA002933,NO,1,NONE
LEA002934,LEAD,CLU_LEA_LEA002934,LEA002934,NO,1,NONE
LEA002935,LEAD,CLU_LEA_LEA002935,LEA002935,NO,1,NONE
LEA002936,LEAD,CLU_LEA_LEA002936,LEA002936,NO,1,NONE
LEA002937,LEAD,CLU_LEA_LEA002937,LEA002937,NO,1,NONE
LEA002938,LEAD,CLU_LEA_LEA002938,LEA002938,NO,1,NONE
LEA002939,LEAD,CLU_LEA_LEA002939,LEA002939,NO,1,NONE
LEA002940,LEAD,CLU_LEA_LEA002940,LEA002940,NO,1,NONE
LEA002941,LEAD,CLU_LEA_LEA002941,LEA002941,NO,1,NONE
LEA002942,LEAD,CLU_LEA_LEA002942,LEA002942,NO,1,NONE
LEA002943,LEAD,CLU_LEA_LEA002943,LEA002943,NO,1,NONE
LEA002944,LEAD,CLU_LEA_LEA002944,LEA002944,NO,1,NONE
LEA002945,LEAD,CLU_LEA_LEA002945,LEA002945,NO,1,NONE
LEA002946,LEAD,CLU_LEA_LEA002946,LEA002946,NO,1,NONE
LEA002947,LEAD,CLU_LEA_LEA002947,LEA002947,NO,1,NONE
LEA002948,LEAD,CLU_LEA_LEA002948,LEA002948,NO,1,NONE
LEA002949,LEAD,CLU_LEA_LEA002949,LEA002949,NO,1,NONE
LEA002950,LEAD,CLU_LEA_LEA002950,LEA002950,NO,1,NONE
LEA002951,LEAD,CLU_LEA_LEA002951,LEA002951,NO,1,NONE
LEA002952,LEAD,CLU_LEA_LEA002952,LEA002952,NO,1,NONE
LEA002953,LEAD,CLU_LEA_LEA002953,LEA002953,NO,1,NONE
LEA002954,LEAD,CLU_LEA_LEA002954,LEA002954,NO,1,NONE
LEA002955,LEAD,CLU_LEA_LEA002955,LEA002955,NO,1,NONE
LEA002956,LEAD,CLU_LEA_LEA002956,LEA002956,NO,1,NONE
LEA002957,LEAD,CLU_LEA_LEA002957,LEA002957,NO,1,NONE
LEA002958,LEAD,CLU_LEA_LEA002958,LEA002958,NO,1,NONE
LEA002959,LEAD,CLU_LEA_LEA002959,LEA002959,NO,1,NONE
LEA002960,LEAD,CLU_LEA_LEA002960,LEA002960,NO,1,NONE
LEA002961,LEAD,CLU_LEA_LEA002961,LEA002961,NO,1,NONE
LEA002962,LEAD,CLU_LEA_LEA002962,LEA002962,NO,1,NONE
LEA002963,LEAD,CLU_LEA_LEA002963,LEA002963,NO,1,NONE
LEA002964,LEAD,CLU_LEA_LEA002964,LEA002964,NO,1,NONE
LEA002965,LEAD,CLU_LEA_LEA002965,LEA002965,NO,1,NONE
LEA002966,LEAD,CLU_LEA_LEA002966,LEA002966,NO,1,NONE
LEA002967,LEAD,CLU_LEA_LEA002967,LEA002967,NO,1,NONE
LEA002968,LEAD,CLU_LEA_LEA002968,LEA002968,NO,1,NONE
LEA002969,LEAD,CLU_LEA_LEA002969,LEA002969,NO,1,NONE
LEA002970,LEAD,CLU_LEA_LEA002970,LEA002970,NO,1,NONE
LEA002971,LEAD,CLU_LEA_LEA002971,LEA002971,NO,1,NONE
LEA002972,LEAD,CLU_LEA_LEA002972,LEA002972,NO,1,NONE
LEA002973,LEAD,CLU_LEA_LEA002973,LEA002973,NO,1,NONE
LEA002974,LEAD,CLU_LEA_LEA002974,LEA002974,NO,1,NONE
LEA002975,LEAD,CLU_LEA_LEA002975,LEA002975,NO,1,NONE
LEA002976,LEAD,CLU_LEA_LEA002976,LEA002976,NO,1,NONE
LEA002977,LEAD,CLU_LEA_LEA002977,LEA002977,NO,1,NONE
LEA002978,LEAD,CLU_LEA_LEA002978,LEA002978,NO,1,NONE
LEA002979,LEAD,CLU_LEA_LEA002979,LEA002979,NO,1,NONE
LEA002980,LEAD,CLU_LEA_LEA002980,LEA002980,NO,1,NONE
LEA002981,LEAD,CLU_LEA_LEA002981,LEA002981,NO,1,NONE
LEA002982,LEAD,CLU_LEA_LEA002982,LEA002982,NO,1,NONE
LEA002983,LEAD,CLU_LEA_LEA002983,LEA002983,NO,1,NONE
LEA002984,LEAD,CLU_LEA_LEA002984,LEA002984,NO,1,NONE
LEA002985,LEAD,CLU_LEA_LEA002985,LEA002985,NO,1,NONE
LEA002986,LEAD,CLU_LEA_LEA002986,LEA002986,NO,1,NONE
LEA002987,LEAD,CLU_LEA_LEA002987,LEA002987,NO,1,NONE
LEA002988,LEAD,CLU_LEA_LEA002988,LEA002988,NO,1,NONE
LEA002989,LEAD,CLU_LEA_LEA002989,LEA002989,NO,1,NONE
LEA002990,LEAD,CLU_LEA_LEA002990,LEA002990,NO,1,NONE
LEA002991,LEAD,CLU_LEA_LEA002991,LEA002991,NO,1,NONE
LEA002992,LEAD,CLU_LEA_LEA002992,LEA002992,NO,1,NONE
LEA002993,LEAD,CLU_LEA_LEA002993,LEA002993,NO,1,NONE
LEA002994,LEAD,CLU_LEA_LEA002994,LEA002994,NO,1,NONE
LEA002995,LEAD,CLU_LEA_LEA002995,LEA002995,NO,1,NONE
LEA002996,LEAD,CLU_LEA_LEA002996,LEA002996,NO,1,NONE
LEA002997,LEAD,CLU_LEA_LEA002997,LEA002997,NO,1,NONE
LEA002998,LEAD,CLU_LEA_LEA002998,LEA002998,NO,1,NONE
LEA002999,LEAD,CLU_LEA_LEA002999,LEA002999,NO,1,NONE
LEA003000,LEAD,CLU_LEA_LEA003000,LEA003000,NO,1,NONE
LEA003001,LEAD,CLU_LEA_LEA003001,LEA003001,NO,1,NONE
LEA003002,LEAD,CLU_LEA_LEA003002,LEA003002,NO,1,NONE
LEA003003,LEAD,CLU_LEA_LEA003003,LEA003003,NO,1,NONE
LEA003004,LEAD,CLU_LEA_LEA003004,LEA003004,NO,1,NONE
LEA003005,LEAD,CLU_LEA_LEA003005,LEA003005,NO,1,NONE
LEA003006,LEAD,CLU_LEA_LEA003006,LEA003006,NO,1,NONE
LEA003007,LEAD,CLU_LEA_LEA003007,LEA003007,NO,1,NONE
LEA003008,LEAD,CLU_LEA_LEA003008,LEA003008,NO,1,NONE
LEA003009,LEAD,CLU_LEA_LEA003009,LEA003009,NO,1,NONE
LEA003010,LEAD,CLU_LEA_LEA003010,LEA003010,NO,1,NONE
LEA003011,LEAD,CLU_LEA_LEA003011,LEA003011,NO,1,NONE
LEA003012,LEAD,CLU_LEA_LEA003012,LEA003012,NO,1,NONE
LEA003013,LEAD,CLU_LEA_LEA003013,LEA003013,NO,1,NONE
LEA003014,LEAD,CLU_LEA_LEA003014,LEA003014,NO,1,NONE
LEA003015,LEAD,CLU_LEA_LEA003015,LEA003015,NO,1,NONE
LEA003016,LEAD,CLU_LEA_LEA003016,LEA003016,NO,1,NONE
LEA003017,LEAD,CLU_LEA_LEA003017,LEA003017,NO,1,NONE
LEA003018,LEAD,CLU_LEA_LEA003018,LEA003018,NO,1,NONE
LEA003019,LEAD,CLU_LEA_LEA003019,LEA003019,NO,1,NONE
LEA003020,LEAD,CLU_LEA_LEA003020,LEA003020,NO,1,NONE
LEA003021,LEAD,CLU_LEA_LEA003021,LEA003021,NO,1,NONE
LEA003022,LEAD,CLU_LEA_LEA003022,LEA003022,NO,1,NONE
LEA003023,LEAD,CLU_LEA_LEA003023,LEA003023,NO,1,NONE
LEA003024,LEAD,CLU_LEA_LEA003024,LEA003024,NO,1,NONE
LEA003025,LEAD,CLU_LEA_LEA003025,LEA003025,NO,1,NONE
LEA003026,LEAD,CLU_LEA_LEA003026,LEA003026,NO,1,NONE
LEA003027,LEAD,CLU_LEA_LEA003027,LEA003027,NO,1,NONE
LEA003028,LEAD,CLU_LEA_LEA003028,LEA003028,NO,1,NONE
LEA003029,LEAD,CLU_LEA_LEA003029,LEA003029,NO,1,NONE
LEA003030,LEAD,CLU_LEA_LEA003030,LEA003030,NO,1,NONE
LEA003031,LEAD,CLU_LEA_LEA003031,LEA003031,NO,1,NONE
LEA003032,LEAD,CLU_LEA_LEA003032,LEA003032,NO,1,NONE
LEA003033,LEAD,CLU_LEA_LEA003033,LEA003033,NO,1,NONE
LEA003034,LEAD,CLU_LEA_LEA003034,LEA003034,NO,1,NONE
LEA003035,LEAD,CLU_LEA_LEA003035,LEA003035,NO,1,NONE
LEA003036,LEAD,CLU_LEA_LEA003036,LEA003036,NO,1,NONE
LEA003037,LEAD,CLU_LEA_LEA003037,LEA003037,NO,1,NONE
LEA003038,LEAD,CLU_LEA_LEA003038,LEA003038,NO,1,NONE
LEA003039,LEAD,CLU_LEA_LEA003039,LEA003039,NO,1,NONE
LEA003040,LEAD,CLU_LEA_LEA003040,LEA003040,NO,1,NONE
LEA003041,LEAD,CLU_LEA_LEA003041,LEA003041,NO,1,NONE
LEA003042,LEAD,CLU_LEA_LEA003042,LEA003042,NO,1,NONE
LEA003043,LEAD,CLU_LEA_LEA003043,LEA003043,NO,1,NONE
LEA003044,LEAD,CLU_LEA_LEA003044,LEA003044,NO,1,NONE
LEA003045,LEAD,CLU_LEA_LEA003045,LEA003045,NO,1,NONE
LEA003046,LEAD,CLU_LEA_LEA003046,LEA003046,NO,1,NONE
LEA003047,LEAD,CLU_LEA_LEA003047,LEA003047,NO,1,NONE
LEA003048,LEAD,CLU_LEA_LEA003048,LEA003048,NO,1,NONE
LEA003049,LEAD,CLU_LEA_LEA003049,LEA003049,NO,1,NONE
LEA003050,LEAD,CLU_LEA_LEA003050,LEA003050,NO,1,NONE
LEA003051,LEAD,CLU_LEA_LEA003051,LEA003051,NO,1,NONE
LEA003052,LEAD,CLU_LEA_LEA003052,LEA003052,NO,1,NONE
LEA003053,LEAD,CLU_LEA_LEA003053,LEA003053,NO,1,NONE
LEA003054,LEAD,CLU_LEA_LEA003054,LEA003054,NO,1,NONE
LEA003055,LEAD,CLU_LEA_LEA003055,LEA003055,NO,1,NONE
LEA003056,LEAD,CLU_LEA_LEA003056,LEA003056,NO,1,NONE
LEA003057,LEAD,CLU_LEA_LEA003057,LEA003057,NO,1,NONE
LEA003058,LEAD,CLU_LEA_LEA003058,LEA003058,NO,1,NONE
LEA003059,LEAD,CLU_LEA_LEA003059,LEA003059,NO,1,NONE
LEA003060,LEAD,CLU_LEA_LEA003060,LEA003060,NO,1,NONE
